exclusion_class,customer_id,business_id,phone,name,customer_created_at,conversation_count,message_count,turn_count,first_conversation_at,last_message_at,eval_trace_count,twilio_message_sid_count,review_context,review_decision
synthetic_eval,023004ed-280d-42cc-a151-451be6cb44b2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434888090043,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:28.819832-07,1,2,2,2026-04-27 19:31:28.866994-07,2026-04-27 19:31:30.567-07,0,0,"",keep_eval_archive
synthetic_eval,91b0e48c-9a1d-4777-a573-22162b6edcef,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434858760042,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:25.894651-07,1,2,2,2026-04-27 19:31:25.914873-07,2026-04-27 19:31:28.013-07,0,0,"",keep_eval_archive
synthetic_eval,30738fca-5976-41fc-8589-b9d1501763aa,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434835830041,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:23.605997-07,1,2,2,2026-04-27 19:31:23.635606-07,2026-04-27 19:31:25.655-07,0,0,"",keep_eval_archive
synthetic_eval,7eb5098a-496b-43bc-b865-87e6e9628208,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434813810040,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:21.394902-07,1,2,2,2026-04-27 19:31:21.420711-07,2026-04-27 19:31:23.342-07,0,0,"",keep_eval_archive
synthetic_eval,bf644355-5dbf-4bd2-9238-78ed2a34e9cf,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434787210039,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:18.739448-07,1,2,2,2026-04-27 19:31:18.765971-07,2026-04-27 19:31:20.525-07,0,0,"",keep_eval_archive
synthetic_eval,ac6f33f1-667f-46e4-8144-8c13ad4ca6a6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434765690038,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:16.585447-07,1,2,2,2026-04-27 19:31:16.613232-07,2026-04-27 19:31:18.468-07,0,0,"",keep_eval_archive
synthetic_eval,4ddf9bc2-129c-402b-b3a4-6d7fa237fb3b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434746120037,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:14.627417-07,1,2,2,2026-04-27 19:31:14.654476-07,2026-04-27 19:31:16.309-07,0,0,"",keep_eval_archive
synthetic_eval,e15c2812-d6c5-495d-a22e-1fcf1c872c6b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434718840036,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:11.896855-07,1,2,2,2026-04-27 19:31:11.920218-07,2026-04-27 19:31:13.825-07,0,0,"",keep_eval_archive
synthetic_eval,08c24db9-faa3-4f12-9307-8a902b6cbda6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434699390035,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:09.952892-07,1,2,2,2026-04-27 19:31:09.975396-07,2026-04-27 19:31:11.661-07,0,0,"",keep_eval_archive
synthetic_eval,71918e05-1a35-4919-bdca-85b68d059b28,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434671110034,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:07.128251-07,1,2,2,2026-04-27 19:31:07.154046-07,2026-04-27 19:31:09.714-07,0,0,"",keep_eval_archive
synthetic_eval,d07a5f23-3c5e-4c00-bc7c-e90f2b39668a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434643870033,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:04.408402-07,1,2,2,2026-04-27 19:31:04.433066-07,2026-04-27 19:31:06.255-07,0,0,"",keep_eval_archive
synthetic_eval,cf074e5d-462e-44c1-bcd5-335edfddf5c5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434621660032,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:02.181809-07,1,2,2,2026-04-27 19:31:02.205981-07,2026-04-27 19:31:04.151-07,0,0,"",keep_eval_archive
synthetic_eval,2ee9394e-a98e-41ba-9685-6e6d49c2b51c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434599540031,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:59.971784-07,1,2,2,2026-04-27 19:31:00.00185-07,2026-04-27 19:31:01.917-07,0,0,"",keep_eval_archive
synthetic_eval,7e34137d-c206-444d-88d0-d808b89501a5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434560880030,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:56.10163-07,1,2,2,2026-04-27 19:30:56.127776-07,2026-04-27 19:30:59.095-07,0,0,"",keep_eval_archive
synthetic_eval,55bc2c58-0893-4e89-b718-2ff44098c0ce,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434530590029,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:53.073535-07,1,2,2,2026-04-27 19:30:53.130278-07,2026-04-27 19:30:55.878-07,0,0,"",keep_eval_archive
synthetic_eval,1e40bac7-0ad6-4d9c-9ed4-52c4f73bccae,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434502370028,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:50.255267-07,1,2,2,2026-04-27 19:30:50.283635-07,2026-04-27 19:30:52.807-07,0,0,"",keep_eval_archive
synthetic_eval,33445a26-b738-4bbe-9e81-da487abb188f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434470770027,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:47.092493-07,1,2,2,2026-04-27 19:30:47.11754-07,2026-04-27 19:30:49.422-07,0,0,"",keep_eval_archive
synthetic_eval,847a12ee-8616-431f-abb5-ca3ccead644f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434436670026,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:43.683304-07,1,2,2,2026-04-27 19:30:43.735483-07,2026-04-27 19:30:46.847-07,0,0,"",keep_eval_archive
synthetic_eval,d283b64d-485e-48b3-9b14-892c063fbe4f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434404770025,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:40.497265-07,1,2,2,2026-04-27 19:30:40.528476-07,2026-04-27 19:30:43.431-07,0,0,"",keep_eval_archive
synthetic_eval,60ada816-e833-4d16-bdca-0f0d8262e62e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434368690024,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:36.880614-07,1,2,2,2026-04-27 19:30:36.902421-07,2026-04-27 19:30:39.263-07,0,0,"",keep_eval_archive
synthetic_eval,b67d9b05-5f14-41e1-bd51-65f28e795c11,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434342040023,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:34.213517-07,1,2,2,2026-04-27 19:30:34.233271-07,2026-04-27 19:30:36.646-07,0,0,"",keep_eval_archive
synthetic_eval,da4ccf75-b8f6-402a-8e78-b3ddc9a7b2c5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434314590022,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:31.470985-07,1,2,2,2026-04-27 19:30:31.497921-07,2026-04-27 19:30:33.999-07,0,0,"",keep_eval_archive
synthetic_eval,8976b64b-e057-43d3-91d4-47194b50c654,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434285000021,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:28.509992-07,1,2,2,2026-04-27 19:30:28.530196-07,2026-04-27 19:30:30.621-07,0,0,"",keep_eval_archive
synthetic_eval,3053f981-2666-4e0a-9510-363610562b13,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434254140020,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:25.426998-07,1,2,2,2026-04-27 19:30:25.449292-07,2026-04-27 19:30:28.284-07,0,0,"",keep_eval_archive
synthetic_eval,404ab206-8d68-4112-95d8-e4ddcef8db9f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434213100019,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:21.323902-07,1,2,2,2026-04-27 19:30:21.347588-07,2026-04-27 19:30:25.221-07,0,0,"",keep_eval_archive
synthetic_eval,2ead41b9-f10f-4b01-818f-7c841ebb7dd3,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434179670018,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:17.979225-07,1,2,2,2026-04-27 19:30:18.002411-07,2026-04-27 19:30:20.533-07,0,0,"",keep_eval_archive
synthetic_eval,17296218-9ebc-44d5-a715-ce48df26c91f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434153790017,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:15.389857-07,1,2,2,2026-04-27 19:30:15.414277-07,2026-04-27 19:30:17.746-07,0,0,"",keep_eval_archive
synthetic_eval,20eaec39-3c46-41c8-9a10-5af5f04e1a0a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434125340016,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:12.549188-07,1,2,2,2026-04-27 19:30:12.573083-07,2026-04-27 19:30:15.154-07,0,0,"",keep_eval_archive
synthetic_eval,1c70660b-33db-41e0-bf9a-8d0d1f88c9af,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434089780015,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:08.99044-07,1,2,2,2026-04-27 19:30:09.016623-07,2026-04-27 19:30:11.756-07,0,0,"",keep_eval_archive
synthetic_eval,ba4488c0-32f7-463f-8c55-ee990faaa186,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434054350014,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:05.448057-07,1,2,2,2026-04-27 19:30:05.474089-07,2026-04-27 19:30:08.796-07,0,0,"",keep_eval_archive
synthetic_eval,d287f3c1-54eb-4f0c-8fc8-00d47afe1d36,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434018370013,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:30:01.856967-07,1,2,2,2026-04-27 19:30:01.889712-07,2026-04-27 19:30:05.25-07,0,0,"",keep_eval_archive
synthetic_eval,b9dd4f8d-e5e6-4880-9f50-1754284efe9e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433973590012,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:57.370279-07,1,2,2,2026-04-27 19:29:57.393356-07,2026-04-27 19:30:00.084-07,0,0,"",keep_eval_archive
synthetic_eval,d36ffba0-6fa3-4dec-b618-9ba22459d40a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433943740011,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:54.387594-07,1,2,2,2026-04-27 19:29:54.439451-07,2026-04-27 19:29:57.146-07,0,0,"",keep_eval_archive
synthetic_eval,fd68e60d-1d2f-4987-8426-464a30845c8c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433910180010,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:51.029134-07,1,2,2,2026-04-27 19:29:51.049507-07,2026-04-27 19:29:54.169-07,0,0,"",keep_eval_archive
synthetic_eval,6a6889ab-cb78-48db-80c7-62c69d6d90a9,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433875670009,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:47.575798-07,1,2,2,2026-04-27 19:29:47.594832-07,2026-04-27 19:29:50.271-07,0,0,"",keep_eval_archive
synthetic_eval,893d75b9-e384-4054-bd08-0e398bf7a9c3,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433847500008,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:44.762235-07,1,2,2,2026-04-27 19:29:44.782892-07,2026-04-27 19:29:47.309-07,0,0,"",keep_eval_archive
synthetic_eval,7b453bc5-f048-42d4-8a16-93312e9239dd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433824310007,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:42.443136-07,1,2,2,2026-04-27 19:29:42.467486-07,2026-04-27 19:29:44.563-07,0,0,"",keep_eval_archive
synthetic_eval,7dea10b6-2aa4-46db-bc83-ec4d8c56dab9,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433789680006,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:38.981597-07,1,2,2,2026-04-27 19:29:39.004576-07,2026-04-27 19:29:41.367-07,0,0,"",keep_eval_archive
synthetic_eval,b1ee25e2-1652-4356-8817-283d5ad55fd7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433757980005,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:35.810001-07,1,2,2,2026-04-27 19:29:35.832805-07,2026-04-27 19:29:38.751-07,0,0,"",keep_eval_archive
synthetic_eval,33241549-c19a-45f6-a9a2-7b19b42b84e0,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433725010004,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:32.515149-07,1,2,2,2026-04-27 19:29:32.540452-07,2026-04-27 19:29:35.554-07,0,0,"",keep_eval_archive
synthetic_eval,6690dde9-7bf1-47b9-8e1b-c6e6b8c0bdeb,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433683650003,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:28.380628-07,1,2,2,2026-04-27 19:29:28.404237-07,2026-04-27 19:29:30.939-07,0,0,"",keep_eval_archive
synthetic_eval,3510ff9e-b16a-4058-a34b-e294f8313e16,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433652750002,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:25.290199-07,1,2,2,2026-04-27 19:29:25.31358-07,2026-04-27 19:29:28.1-07,0,0,"",keep_eval_archive
synthetic_eval,50b362ac-6d53-4ffa-a2f8-82090a1c2e55,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433615450001,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:29:21.560752-07,1,2,2,2026-04-27 19:29:21.630936-07,2026-04-27 19:29:25.051-07,0,0,"",keep_eval_archive
synthetic_eval,59b96e36-7b71-4a89-a287-40428f298683,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555425206860138,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:15:20.698391-07,1,2,2,2026-04-27 19:15:20.722432-07,2026-04-27 19:15:24.921-07,0,0,"",keep_eval_archive
synthetic_eval,fd2e402e-980a-4e5b-9e64-dfd0a6a97e8e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555425176080137,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:15:17.62026-07,1,2,2,2026-04-27 19:15:17.651637-07,2026-04-27 19:15:20.385-07,0,0,"",keep_eval_archive
synthetic_eval,3c42ed66-1714-472d-96db-684f02a79f3c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555425152150136,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:15:15.228319-07,1,2,2,2026-04-27 19:15:15.250279-07,2026-04-27 19:15:17.372-07,0,0,"",keep_eval_archive
synthetic_eval,2416bb5e-3e62-43ba-9a00-acea9511ea81,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555425130780135,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:15:13.089524-07,1,2,2,2026-04-27 19:15:13.111961-07,2026-04-27 19:15:14.648-07,0,0,"",keep_eval_archive
synthetic_eval,a8adcb9a-1fba-47f9-8764-3394d7512823,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555425095250134,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:15:09.535717-07,1,2,2,2026-04-27 19:15:09.55529-07,2026-04-27 19:15:12.832-07,0,0,"",keep_eval_archive
synthetic_eval,ecd446c7-17e9-45c3-a6b4-04f84fb5469d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555425081470133,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:15:08.157778-07,1,2,2,2026-04-27 19:15:08.198595-07,2026-04-27 19:15:09.337-07,0,0,"",keep_eval_archive
synthetic_eval,6dfd9eb8-26e5-476e-a920-d5f01239e647,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555425061650132,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:15:06.175109-07,1,2,2,2026-04-27 19:15:06.198809-07,2026-04-27 19:15:07.922-07,0,0,"",keep_eval_archive
synthetic_eval,647fe2d2-5150-4644-9f20-e2d517811bbb,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555425044150131,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:15:04.427521-07,1,2,2,2026-04-27 19:15:04.44958-07,2026-04-27 19:15:05.929-07,0,0,"",keep_eval_archive
synthetic_eval,c08e8a53-aa50-4aa7-8c3d-0b0c3187eeff,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555425017740130,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:15:01.788349-07,1,2,2,2026-04-27 19:15:01.813107-07,2026-04-27 19:15:03.631-07,0,0,"",keep_eval_archive
synthetic_eval,346e2aad-202d-4ad1-bec8-05599e168f38,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424996770129,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:59.689004-07,1,2,2,2026-04-27 19:14:59.710015-07,2026-04-27 19:15:01.065-07,0,0,"",keep_eval_archive
synthetic_eval,10244373-b87a-48ca-99a9-ab375fe0d266,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424977960128,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:57.808699-07,1,2,2,2026-04-27 19:14:57.830356-07,2026-04-27 19:14:59.477-07,0,0,"",keep_eval_archive
synthetic_eval,456480f4-b4d2-4f7b-aa04-278425f243cd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424959510127,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:55.961778-07,1,2,2,2026-04-27 19:14:55.982392-07,2026-04-27 19:14:57.524-07,0,0,"",keep_eval_archive
synthetic_eval,e2ac8bc7-ff54-4471-9d45-10ef886389e2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424941200126,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:54.133702-07,1,2,2,2026-04-27 19:14:54.176069-07,2026-04-27 19:14:55.739-07,0,0,"",keep_eval_archive
synthetic_eval,7351eec2-eb45-4099-afc3-67ef1fcaa00a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424920070125,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:52.018479-07,1,2,2,2026-04-27 19:14:52.039298-07,2026-04-27 19:14:53.423-07,0,0,"",keep_eval_archive
synthetic_eval,affdac37-0ebb-4968-ad16-c73465da8b5b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424900350124,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:50.045312-07,1,2,2,2026-04-27 19:14:50.065154-07,2026-04-27 19:14:51.81-07,0,0,"",keep_eval_archive
synthetic_eval,66721842-8da5-4fc6-96c5-f5bd329aa089,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424885380123,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:48.549127-07,1,2,2,2026-04-27 19:14:48.568875-07,2026-04-27 19:14:49.847-07,0,0,"",keep_eval_archive
synthetic_eval,10a48a8e-ed03-4242-a364-4675c9e277b4,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424866870122,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:46.70031-07,1,2,2,2026-04-27 19:14:46.7237-07,2026-04-27 19:14:48.318-07,0,0,"",keep_eval_archive
synthetic_eval,6da2f6d2-c7cd-420f-9394-64bf2c266a25,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424849980121,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:45.019824-07,1,2,2,2026-04-27 19:14:45.044553-07,2026-04-27 19:14:46.462-07,0,0,"",keep_eval_archive
synthetic_eval,c736e6ff-13ac-4750-a1d9-4cef209c9b16,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424821650120,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:42.174786-07,1,2,2,2026-04-27 19:14:42.194776-07,2026-04-27 19:14:44.382-07,0,0,"",keep_eval_archive
synthetic_eval,c02f2a05-0fdb-4929-ae9a-c227820fc481,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424806330119,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:40.64434-07,1,2,2,2026-04-27 19:14:40.671281-07,2026-04-27 19:14:41.941-07,0,0,"",keep_eval_archive
synthetic_eval,e15e80fa-fa5a-4df1-adb9-c2de7cc2fe7e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424788510118,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:38.862267-07,1,2,2,2026-04-27 19:14:38.887779-07,2026-04-27 19:14:40.416-07,0,0,"",keep_eval_archive
synthetic_eval,4a4f7c46-6ba5-4fc1-b7cf-3ca31a2bc2f0,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424771710117,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:37.185688-07,1,2,2,2026-04-27 19:14:37.209817-07,2026-04-27 19:14:38.638-07,0,0,"",keep_eval_archive
synthetic_eval,58aa1782-58ac-49f5-ab17-defc4af534cc,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424753380116,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:35.357327-07,1,2,2,2026-04-27 19:14:35.378995-07,2026-04-27 19:14:36.938-07,0,0,"",keep_eval_archive
synthetic_eval,96775e4b-a1fd-427a-80ce-483c083aafcb,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424729970100,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:33.007049-07,1,2,2,2026-04-27 19:14:33.025464-07,2026-04-27 19:14:34.548-07,0,0,"",keep_eval_archive
synthetic_eval,62883f1c-9597-45fc-b22d-b0a07b2b0066,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424711320099,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:31.145688-07,1,2,2,2026-04-27 19:14:31.170197-07,2026-04-27 19:14:32.783-07,0,0,"",keep_eval_archive
synthetic_eval,7b605787-6cae-4ce9-a557-88a57a95e760,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424693360098,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:29.349449-07,1,2,2,2026-04-27 19:14:29.375552-07,2026-04-27 19:14:30.9-07,0,0,"",keep_eval_archive
synthetic_eval,ecc06aa8-2439-4441-bc7c-1792aa450585,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424673660097,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:27.379756-07,1,2,2,2026-04-27 19:14:27.405744-07,2026-04-27 19:14:29.087-07,0,0,"",keep_eval_archive
synthetic_eval,8e61d85f-426d-4c78-a0ff-a985f1094881,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424651970096,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:25.209396-07,1,2,2,2026-04-27 19:14:25.23975-07,2026-04-27 19:14:27.124-07,0,0,"",keep_eval_archive
synthetic_eval,bc329603-7e98-4598-b6ad-e6e3e74758aa,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424629550095,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:22.966151-07,1,2,2,2026-04-27 19:14:22.988791-07,2026-04-27 19:14:24.575-07,0,0,"",keep_eval_archive
synthetic_eval,5cd7c004-b8b3-4ff9-b659-f5de140f317d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424609690094,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:20.981481-07,1,2,2,2026-04-27 19:14:21.020161-07,2026-04-27 19:14:22.647-07,0,0,"",keep_eval_archive
synthetic_eval,e27837c4-817d-4b26-a1c0-c6f98bc2a88e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424582510093,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:18.26256-07,1,2,2,2026-04-27 19:14:18.303783-07,2026-04-27 19:14:20.204-07,0,0,"",keep_eval_archive
synthetic_eval,60c798db-5bed-4b9a-8335-3e85d13d5b1a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424560550092,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:16.06574-07,1,2,2,2026-04-27 19:14:16.091582-07,2026-04-27 19:14:17.962-07,0,0,"",keep_eval_archive
synthetic_eval,80e7a854-da22-4d2e-a555-70bb4ea61c5a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424541490091,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:14.163883-07,1,2,2,2026-04-27 19:14:14.196564-07,2026-04-27 19:14:15.788-07,0,0,"",keep_eval_archive
synthetic_eval,cc0232c1-eed1-4018-80d8-d880f243e5dd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424514210090,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:11.433003-07,1,2,2,2026-04-27 19:14:11.457847-07,2026-04-27 19:14:13.402-07,0,0,"",keep_eval_archive
synthetic_eval,7919c042-7ab1-459e-95c1-1d5674a5b316,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424497620089,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:09.773644-07,1,2,2,2026-04-27 19:14:09.795708-07,2026-04-27 19:14:11.179-07,0,0,"",keep_eval_archive
synthetic_eval,77976666-f33a-46dc-bfa6-2d35c545b27f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424476270088,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,2026-04-27 19:14:07.650779-07,1,2,2,2026-04-27 19:14:07.681574-07,2026-04-27 19:14:09.522-07,0,0,"",keep_eval_archive
